D_761,02 - FRA,Light,geöffnet,,Automobile Zeitz GmbH,Stephanstraße 44,06712,Zeitz,Sachsen-Anhalt,51.049388,12.125932,(03441),219928,,,pb761@franchise.euromaster.com,,,RL_05,"Seibel, Alexander","Blank, Michael",Schneider,Scola,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,761A,08:00-17:00-Mittagspause keine-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW3,10,761A,0,2,3,,,nein,,,ja,ja,ja,ja,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,,alle,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,nein,ja,ja,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,android,ja,ja,ja,Dexter,ja,nein,nein,,,,,ja,ja,ja,ja
D_764,02 - FRA,Light,geöffnet,,GGR Performance,Laugnastraße 52,86637,Wertingen,Bayern,"48,549981","10,685972",(08272),9999-0,,,pb764@franchise.euromaster.com,,,RL_13,"Ehrlinger, Steffen","Erdmann, Ronny",Schneider,N.N.,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,764A,06 - 20 + Sa. 09 - 16-Mittagspause keine-Samstag 09:00 - 16:00 Uhr,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW5,10,764,5,0,,,,ja,,0,ja,ja,ja,ja,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,nein,,alle,ja,3D,ja,Rollenprüfstand,ja,ja,nein,nein,,,nein,nein,nein,ja,nein,nein,nein,nein,ja,nein,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,nein,nein,ja,ios,ja,ja,ja,ja,ja,nein,nein,,,,,ja,ja,ja,nein
D_775-01,02 - FRA,Light,geöffnet,,Autohaus Sorg GmbH,Lorcherstr. 38,73547,Lorch,Baden-Württemberg,48.790565,9.643771,(07172),926440,,,pb775-01@franchise.euromaster.com,Tobias Sorg,,RL_13,"Ehrlinger, Steffen","Erdmann, Ronny",Schneider,Hampel,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,775A,07:30-18:00-Mittagspause keine-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,775A,2,0,4,,,ja,,10,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,,alle,nein,3D,nein,Rollenprüfstand,ja,ja,ja,nein,Kai Bohrmann,,nein,nein,ja,nein,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,ja,nein,android,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_775-02,02 - FRA,Light,geöffnet,,Autohaus Sorg GmbH,Lorcherstr. 38,73525,Schwäbisch-Gmünd,Baden-Württemberg,48.798925,9.766157,(07171),9098280,,,pb775-02@franchise.euromaster.com,Markus Sorg,,RL_13,"Ehrlinger, Steffen","Erdmann, Ronny",Schneider,Hampel,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,775B,07:30-18:00-Mittagspause keine-Samstag 09:00-13:00,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,775B,1,0,4,,,ja,,10,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,,alle,nein,3D,nein,Rollenprüfstand,ja,ja,ja,nein,Kai Bohrmann,,nein,nein,ja,nein,nein,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,ja,nein,android,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_777,02 - FRA,Light,geöffnet,,Autoservice Güstrow GmbH,Wolfskrögen 5,18273,Güstrow,Mecklenburg-Vorpommern,"53,812965","12,189887",(03843),216161,(03843),216162,pb777@franchise.euromaster.com,Reik Hett,,RL_03,"Abram, Marcus","Blank, Michael",Schneider,Pahnke,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,777A,08:00-17:00-Mittagspause keine-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,777A,2,1,3,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 1,ja,,alle,ja,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Manuel Müller,,nein,nein,ja,ja,nein,nein,nein,ja,nein,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,nein,ja,ios,ja,ja,ja,ja,ja,nein,nein,ja,,,,ja,ja,ja,ja
D_866,02 - FRA,Mixed,geöffnet,,Hammes Reifen- und Autoservice e. K.,August-Horch-Straße 2,56759,Kaisersesch,Rheinland-Pfalz,50.233919,7.152051,(02653),3538,(02653),6414,pb866@franchise.euromaster.com,Otmar Hammes,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,866A,08:00-17:00-Mittagspause 12:00-13:00,ja,nein,ja,nein,nein,nein,ja,Nein, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW4,10,866,,,,,,ja,,,ja,ja,ja,ja,ja,ja,ja,ja,,,,ja,Stufe 2,,,,,3D,,,ja,,ja,nein,Rene Keller,,ja,,ja,nein,ja,nein,ja,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,nein,ja,ja,ja,ja,nein,ja,ja,android,ja,ja,ja,Dexter,ja,ja,ja,ja,,,,ja,ja,ja,ja
D_867,02 - FRA,Light,geöffnet,,Waldmüller Reifen und Autoservice GmbH & Co.KG,Bajuwarenstr. 1,85095,Denkendorf,Bayern,48.933615,11.466531,(08466),905331,(08466),905332,pb867@franchise.euromaster.com,"Florian Waldmüller, Thomas Waldmülle",,RL_15,"Schleger, Michael","Erdmann, Ronny",Schneider,N.N.,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,867A,08:00-18:00-Mittagspause 12:00-13:00 Uhr-Samstag 09:00 - 13:00 Uhr,nein,nein,ja,nein,nein,nein,nein,nein, , ,nein,Keine Angabe,KFZ - Meister,nein,V_AW4,10,867,,,,,,nein,,,ja,ja,ja,ja,nein,ja,nein,nein,,,,nein,Stufe 2,,,,,,,,ja,,ja,nein,Manuel Müller,,ja,,ja,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,,ja,ja,nein,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,ja,ja,android,ja,ja,ja,Dexter,ja,nein,nein,ja,,,,ja,nein,ja,ja
D_874-01,02 - FRA,Mixed,geöffnet,,Reifen Kotinsky GmbH & Co. KG,Alte Andernacher Straße,56637,Plaidt,Rheinland-Pfalz,50.398574,7.393974,(02632),95430,(02632),954318,pb874-01@franchise.euromaster.com,Otwin Jäger,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,874A,08:00-17:00-Mittagspause 12:00 bis 13:00 Uhr,ja,nein,ja,nein,nein,nein,nein,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW4,10,874-01,3,1,4,,,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,Stufe 1,nein,,nein,nein,2D,nein,Plattenprüfstand,ja,nein,ja,nein,Rene Keller,,nein,,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,nein,nein,ja,nein,nein,nein,nein,nein,ja,nein,ja,nein,nein,ja,nein,nein,ja,nein,nein,nein,ios,nein,ja,ja,Stümpel,ja,nein,nein,,,,,ja,ja,ja,ja
D_874-02,02 - FRA,Mixed,geöffnet,,Reifen Kotinsky GmbH & Co. KG,Füllscheuer 9-11,56626,Andernach,Rheinland-Pfalz,50.432704,7.414621,(02632),4762229,(02632),46354,pb874-02@franchise.euromaster.com,Christoph Kotinsky ,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,874B,"07:30-12:00 Mittagspause 13:00-17:00 Mo-Do, 07:30-12:00 Mitagspause 12:30-14:00 Fr",ja,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW4,10,874-02,,,,,,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,Stufe 1,,,,,,,,ja,,ja,nein,Rene Keller,,ja,,ja,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,nein,ja,nein,ja,ja,ja,nein,nein,ios,nein,ja,ja,Stümpel,ja,ja,ja,,,,,ja,ja,ja,ja
D_874-03,02 - FRA,Light,geöffnet,,Reifen Kotinsky GmbH & Co. KG,Im Rosenacker 13,56338,Braubach,Rheinland-Pfalz,50.284349,7.630884,(02627),971450,(02627),9714515,pb874-03@franchise.euromaster.com,"Oliver Kotinsky, Nicolai Kotinsky",,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,874C,08:00-17:00-Mittagspause 12:00 bis 13:00 Uhr,ja,nein,ja,nein,nein,nein,nein,nein, , ,nein,Keine Kapazität,,nein,V_AW4,10,874-03,,,,,,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,Stufe 2,,,,,,,,ja,,nein,nein,,,nein,,ja,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,ja,nein,nein,ja,nein,nein,ja,nein,nein,nein,ios,nein,ja,ja,Stümpel,ja,nein,nein,,,,,ja,ja,ja,nein
D_874-04,02 - FRA,Mixed,geöffnet,,Reifen Kotinsky GmbH & Co. KG,Von-Kuhl-Straße 5-7,56070,Koblenz,Rheinland-Pfalz,50.378769,7.579169,(0261),889320,(0261),8893222,pb874-04@franchise.euromaster.com,Robert Hilgert,,RL_09,"Bornkessel, Daniel","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,8744,08:00-17:00-Mittagspause 12:00 bis 13:00 Uhr,ja,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW6,10,874-04,,,,,,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,Stufe 1,,,,,,,,ja,,ja,nein,Rene Keller,,ja,,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,nein,ja,nein,ja,ja,nein,nein,nein,ios,nein,ja,ja,Stümpel,ja,ja,ja,,,,,ja,ja,ja,ja
D_875,02 - FRA,Mixed,geöffnet,,Autocenter Enders GmbH,Gewerbepark 1,84577,Tüßling,Bayern,48.213552,"12,58966",(08633),5074530,(08633),5074535,pb875@franchise.euromaster.com,Martin Enders,,RL_15,"Schleger, Michael","Erdmann, Ronny",Schneider,Geier,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,875A,08:00-17:00-Mittagspause 12:00 - 13:00 Uhr-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW3,10,875,4,1,4.5,,,ja,,8,ja,ja,ja,ja,ja,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,,alle,ja,3D,ja,Rollenprüfstand,ja,nein,ja,ja,Kai Bohrmann,,ja,ja,ja,ja,nein,nein,nein,ja,ja,ja,ja,ja,ja,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,ja,ja,ja,ja,ja,ja,ja,ja,ios,Grundmann,Grundmann,ja,Dexter,ja,nein,nein,ja,,,,ja,ja,ja,ja
D_879,02 - FRA,Light,geöffnet,,Reifen & Offroad Center Bremen,Bergfeldstr.4,28279,Bremen,Bremen,53.048038,8.843947,(0421),533536,(0421),8789281,pb879@franchise.euromaster.com,Michael Freytag,,RL_02,"Nüßler, Martin","Blank, Michael",Mion,Hedemann,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,879A,07:30-18:00-Mittagspause keine-Samstag geschlossen,nein,nein,ja,nein,nein,nein,ja,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,879A,3,2,4,,,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 2,ja,,alle,nein,2D,nein,Rollenprüfstand,ja,ja,ja,nein,Jack van der Zon,,ja,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,nein,ja,android,ja,nein,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_880,02 - FRA,Light,geöffnet,,"Christian Kautz, Autoteile e.K.",Hannoversche Heerstraße 94,29227,Celle,Niedersachsen,52.603433,10.070877,(05141),984242,(05141),984244,pb880@franchise.euromaster.com,Christian Kautz,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,880A,08:00-18:00-Mittagspause keine-Samstag 08:00 bis 13:00 uhr,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,880,1,1,3,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,Stufe 2,ja,,alle,ja,2D,nein,Rollenprüfstand,ja,ja,ja,nein,Jack van der Zon,,ja,nein,nein,ja,nein,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,ja,android,Grundmann,Grundmann,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_882,02 - FRA,Light,geöffnet,,Rad und Reifen Center Haselier GmbH,Ottostraße 23,52511,Geilenkirchen,Nordrhein-Westfalen,50.975311,6.100599,(02451),4845790 91,(02451),482633,pb882@franchise.euromaster.com,Niko Haselier,,RL_08,"Girzycki, Damian","Erdmann, Ronny",Mion,Legermann,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,882A,08:00-18:00-Mittagspause 13 - 14 Uhr-Samstag 09:00-12:00 Uhr,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,,ja,V_AW4,10,882,,,,,,nein,,,ja,ja,ja,ja,ja,nein,nein,nein,,,,ja,Stufe 1,,,,,,,,ja,,nein,nein,Rene Keller,,ja,nein,nein,nein,ja,ja,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,ja,ja,nein,ja,ja,nein,ja,ios,nein,nein,ja,nein,ja,nein,nein,ja,,,,ja,ja,ja,nein
D_884,02 - FRA,Light,geöffnet,,Autohaus Hirsch,Mühlweg 11,74523,Schwäbisch Hall,Baden-Württemberg,"49,101062",9.747533,(0791),3044,(0791),41024,pb884@franchise.euromaster.com,,,RL_13,"Ehrlinger, Steffen","Erdmann, Ronny",Mion,Burger,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,884A,08:00-18:00-Mittagspause keine-Samstag 09:00 - 13:00 Uhr,nein,nein,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,,ja,V_AW4,10,884,,,,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,,,nein,ja,Stufe 2,,,,,,,,ja,,ja,nein,Kai Bohrmann,,nein,nein,ja,ja,nein,nein,nein,nein,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,ja,nein,ja,ios,ja,ja,nein,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_885,02 - FRA,Light,geöffnet,,Langenbacher GmbH,Dickenhardtstraße 73,78054,Villingen-Schwenningen,Baden-Württemberg,"48,052661",8.517781,(07720),30010,(07720),9949140,pb885@franchise.euromaster.com,Thomas Langenbacher & Maximilian Langenbacher,,RL_14,"Vogler, Daniel","Erdmann, Ronny",Schneider,Hampel,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,885A,08:00-17:00-Mittagspause 12:00 - 13:00 Uhr-Samstag geschlossen,nein,ja,ja,nein,nein,nein,ja,ja, , ,nein,Keine Angabe,,ja,V_AW4,10,885,,,,,,nein,,20,ja,ja,ja,ja,nein,nein,nein,nein,,,,ja,Stufe 3,,,,,,,,ja,,ja,nein,Kai Bohrmann,,ja,nein,ja,ja,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,nein,ja,ios,ja,ja,ja,ja,ja,nein,nein,,,,,ja,ja,ja,ja
D_887,02 - FRA,Light,geöffnet,,Reifen & Autoservice Tucholke OHG,Chemnitzer Straße 15,14612,Falkensee,Brandenburg,"52,548212","13,106331",(03322),215658,(03322),217299,pb887@franchise.euromaster.com,"Kathrin Tucholke, Enrico Tucholke",,RL_03,"Abram, Marcus","Blank, Michael",Schneider,Kloy,Woydelko,Woydelko,B. Vieregge / Th. Knop / V. Deselears,887A,07:00-18:00-Mittagspause keine-Samstag 8.00-12.00 Uhr,ja,nein,nein,nein,nein,nein,nein,nein, , ,ja,Keine Kapazität,nein,nein,V_AW4,10,887,,,,,,nein,,,ja,ja,ja,ja,nein,nein,nein,nein,ja,ja,ja,nein,nein,nein,,nein,nein,2D,,Rollenprüfstand,ja,,ja,nein,Manuel Müller,,ja,nein,ja,ja,ja,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,ja,nein,nein,ja,nein,ja,ja,ja,ja,ja,android,nein,nein,ja,ja,ja,ja,ja,,,,,ja,nein,nein,ja
D_888,02 - FRA,Light,geöffnet,,Evro Bus GmbH,Witz-Leben-Straße 2,69469,Weinheim,Baden-Württemberg,49.546159,8.660946,(06201),17214,(0621),7481261,pb888@franchise.euromaster.com,Wilhelm Rutz,,RL_10,"Teige, Eric","Erdmann, Ronny",Mion,Mis,Seiler,Morina,M.Windisch / Th. Knop / V. Deselears,888A,08:00-17:00-Mittagspause keine-Samstag geschlossen,ja,ja,ja,nein,nein,nein,ja,Ja, , ,nein,0-4 Fahrzeuge pro Woche,,ja,V_AW4,10,888,,,,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,,,,ja,nein,,,,,,,,ja,,ja,nein,Kai Bohrmann,,nein,nein,nein,ja,ja,ja,nein,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,ios,ja,ja,nein,ja,ja,nein,nein,ja,,,,ja,ja,nein,ja
D_889,02 - FRA,Mixed,geöffnet,,Ertugrul Özsevgec Reifenservice,Birlenbacher Hütte 20,57078,Siegen,Nordrhein-Westfalen,50.907589,8.012131,(0271),236510,,,pb889@franchise.euromaster.com,Ismet Özsevgeç,,RL_07,"Franzen, Bernd","Blank, Michael",Mion,Bulut,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,889A,08:00-17:00-Mittagspause keine-Samstag 08:00 bis 12:00 Uhr,nein,nein,ja,nein,nein,nein,ja,nein, , ,nein,Keine Angabe,KFZ - Meister,ja,V_AW4,10,889,,,,,,nein,,8,ja,ja,ja,ja,ja,ja,ja,ja,,,,ja,Stufe 2,,,,,,,,ja,,ja,nein,Kai Bohrmann,,ja,,ja,ja,ja,ja,ja,ja,ja,,,,,,,,,,,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,ja,nein,nein,ja,nein,ja,nein,ja,nein,ja,android,ja,ja,ja,nein,ja,ja,ja,,,,,ja,ja,ja,ja
D_891,02 - FRA,Mixed,geöffnet,,Reifen & Autoservice Bernd Stroink GmbH,Brägeler Forst 1,49393,Lohne,Niedersachsen,"52,682713","8,270834",(04442),739503,(04442),739504,pb891@franchise.euromaster.com,Bernd Stroink,,RL_02,"Nüßler, Martin","Blank, Michael",Schneider,Hedemann,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,8911,08:00-17:00-Mittagspause 12:00-13:00-Samstag 08:00-12:00,nein,nein,ja,nein,nein,nein,ja,Ja,100,100,nein,5-8 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW3,10,891,5,1,4,,25,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,,ja,ja,Stufe 1,ja,alle,alle,ja,3D,nein,Rollenprüfstand,ja,,ja,nein,Jack van der Zon,2,ja,ja,ja,ja,nein,nein,ja,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,ja,ja,ja,ja,nein,ja,ios,ja,ja,ja,Stümpel,ja,ja,ja,,,,,ja,ja,ja,ja
D_895,02 - FRA,Light,geöffnet,,SMG Car,Kornkamp 6,22926,Ahrensburg,Schleswig-Holstein,53.682517,10.258236,(04102),9759925,,,pb895@franchise.euromaster.com,Sadok Ben Abdelaziz Jebli,,RL_01,"Witt, Ronald","Blank, Michael",Schneider,Uterhardt,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,895A,08:00-17:00-Mittagspause 13.00-14.00-Samstag geschlossen,nein,ja,ja,nein,nein,nein,ja,ja,100,nein,nein,>8 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW5,10,895A,4,,3,,5,ja,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,,,ja,Stufe 1,,,,,,,,ja,ja,ja,ja,Jack van der Zon,,nein,nein,nein,ja,nein,nein,nein,ja,ja,nein,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,ja,android,ja,ja,nein,ja,ja,ja,ja,,,,,ja,ja,ja,ja
D_896,02 - FRA,Light,geöffnet,,BB Die Autowerkstatt GmbH,Talstr. 1-3,56316,Raubach,Rheinland-Pfalz,50.568119,7.627631,(0268),49149900,,,pb896@franchise.euromaster.com,Julian Schrader und Andrej Seidel,,RL_07,"Franzen, Bernd","Blank, Michael",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,896A,08:00-17:00-Mittagspause keine-Samstag 8-12 Uhr,nein,ja,ja,nein,nein,nein,ja,ja,,,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW4,10,896,4,,,,,ja,,,ja,ja,ja,ja,nein,nein,nein,nein,,,nein,ja,Stufe 1,,,,,,,,ja,,ja,nein,Rene Keller,,ja,nein,ja,nein,ja,nein,nein,ja,ja,nein,nein,ja,ja,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,nein,ja,android,ja,ja,nein,ja,ja,nein,nein,ja,,,,ja,ja,ja,ja
D_897,02 - FRA,Mixed,geöffnet,,Reifen-Center Vogt GmbH & Co. KG,Kasseler Landstraße 16,37213,Witzenhausen,Hessen,"51,327592",9.849937,(05542),911525,(05542),911527,pb897@franchise.euromaster.com,Daniela Vogt-Wiesendorf,,RL_05,"Seibel, Alexander","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,897A,08:00-17:30-Mittagspause keine-Samstag 9-12 Uhr,ja,nein,ja,nein,nein,nein,nein,nein, , ,nein,Keine Angabe,,ja,V_AW2,10,897,4,2,3,3,4,nein,,,ja,ja,ja,ja,ja,ja,ja,ja,,,,ja,Stufe 1,,,,,,,,ja,,ja,nein,Manuel Müller,,ja,nein,nein,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,ja,nein,ja,nein,nein,ja,nein,ja,ja,ja,ja,ja,ios,ja,nein,ja,Dexter,ja,ja,ja,,,,,ja,ja,ja,ja
D_898,02 - FRA,Light,geöffnet,,Reifenservice Wagner,Berliner Straße 130,66424,Homburg,Saarland,49.340176,7.344916,(06841),4000,(06841),9936717,pb898@franchise.euromaster.com,Helmut Wagner,,RL_11,"Kin, Nazaret","Erdmann, Ronny",Mion,Hackbarth,Dünner,Mion,B. Vieregge / Th. Knop / V. Deselears,898A,08:00-16:30-Mittagspause 12:00-13:00,ja,nein,ja,nein,nein,nein,ja,Nein,50,50,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,nein,V_AW4,10,898,4,,3,,,nein,ja,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,,ja,Stufe 1,,,alle,nein,2D,,Rollenprüfstand,ja,nein,ja,nein,Kai Bohrmann,,nein,nein,nein,ja,ja,nein,ja,ja,ja,ja,ja,ja,nein,,ja,ja,ja,ja,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,nein,ja,ios,ja,nein,nein,Stümpel,ja,nein,nein,,,,,ja,ja,nein,ja
D_901,02 - FRA,Light,geöffnet,,Schmidt & Schmidt GbR,Emil-Berliner-Str. 29,30851,Langenhagen,Niedersachsen,52.516181,13.376935,(0511),47577433,(0511),47577432,pb901@franchise.euromaster.com,,,RL_06,"Duvigneau, Stephan","Blank, Michael",Schneider,Kemnitz,Steinmann,Reinekirchen,B. Vieregge / Th. Knop / V. Deselears,901A,08:00-17:00-Mittagspause keine-Samstag geschlossen,ja,ja,ja,nein,nein,nein,ja,nein, , ,nein,0-4 Fahrzeuge pro Woche,KFZ - Meister,ja,V_AW4,10,901,0,1,3,,,nein,,,ja,ja,ja,nein,nein,nein,nein,nein,ja,nein,nein,ja,Stufe 1,ja,,134a,nein,2D,nein,Rollenprüfstand,ja,nein,ja,nein,Jack van der Zon,,ja,nein,ja,ja,ja,nein,ja,ja,ja,nein,ja,ja,nein,,ja,ja,ja,nein,,ja,ja,ja,ja,ja,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,ja,ja,nein,nein,ja,android,nein,nein,ja,Dexter,ja,nein,nein,,,,,ja,ja,ja,ja
